codeGroup;groupInternalId;name;groupDescription;type;lighted;markingDescription;heightUnit;heightValue;elevationValue;latitude;longitude;defaultHeightFlag;verticalPrecision;lateralPrecision;obstacleRadius;linkedToGroupInternalId;linkType;validUntil;effectiveFrom;origin 
 5153310630644376;5;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;516;47.464793;7.560523;true;;;;6;cable;;; 
 5153310630644376;6;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;414;47.470191;7.559076;true;;;;7;cable;;; 
 5153310630644376;7;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;336;47.48952;7.566351;true;;;;8;cable;;; 
 5153310630644376;8;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;362;47.492575;7.569079;true;;;;9;cable;;; 
 5153310630644376;9;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;338;47.494462;7.570145;true;;;;10;cable;;; 
 5153310630644376;10;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;333;47.498596;7.573208;true;;;;11;cable;;; 
 5153310630644376;11;213-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;375;47.50291;7.576138;true;;;;;cable;;; 
 10080468676144268;0;213-HL-12;Power line;Mast;false;No Marking and/or Lighting;m;30;384;47.503674;7.576008;true;;;;1;cable;;; 
 10080468676144268;1;213-HL-12;Power line;Mast;false;No Marking and/or Lighting;m;30;385;47.503627;7.577998;true;;;;2;cable;;; 
 10080468676144268;2;213-HL-12;Power line;Mast;false;No Marking and/or Lighting;m;30;384;47.502907;7.577997;true;;;;3;cable;;; 
 10080468676144268;3;213-HL-12;Power line;Mast;false;No Marking and/or Lighting;m;30;374;47.50291;7.576006;true;;;;4;cable;;; 
 10080468676144268;4;213-HL-12;Power line;Mast;false;No Marking and/or Lighting;m;30;384;47.503674;7.576008;true;;;;;cable;;; 
 6701912148843751;0;213-HL-13;Power line;Mast;false;No Marking and/or Lighting;m;60;331;47.516778;7.597017;true;;;;1;cable;;; 
 6701912148843751;1;213-HL-13;Power line;Mast;false;No Marking and/or Lighting;m;60;360;47.517467;7.586531;true;;;;2;cable;;; 
 6701912148843751;2;213-HL-13;Power line;Mast;false;No Marking and/or Lighting;m;60;357;47.516886;7.583808;true;;;;3;cable;;; 
 6701912148843751;3;213-HL-13;Power line;Mast;false;No Marking and/or Lighting;m;60;360;47.515945;7.580686;true;;;;4;cable;;; 
 6701912148843751;4;213-HL-13;Power line;Mast;false;No Marking and/or Lighting;m;60;360;47.516762;7.574515;true;;;;5;cable;;; 
 6701912148843751;5;213-HL-13;Power line;Mast;false;No Marking and/or Lighting;m;60;298;47.519872;7.568216;true;;;;;cable;;; 
 11741661753948146;0;213-HL-2;Power line;Mast;false;No Marking and/or Lighting;m;60;412;47.514817;7.667304;true;;;;1;cable;;; 
 11741661753948146;1;213-HL-2;Power line;Mast;false;No Marking and/or Lighting;m;60;415;47.51392;7.666305;true;;;;2;cable;;; 
 11741661753948146;2;213-HL-2;Power line;Mast;false;No Marking and/or Lighting;m;60;383;47.512347;7.665634;true;;;;;cable;;; 
 2165184491749165;0;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;289;47.519753;7.672636;true;;;;1;cable;;; 
 2165184491749165;1;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;412;47.514817;7.667304;true;;;;2;cable;;; 
 2165184491749165;2;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;416;47.512112;7.670943;true;;;;3;cable;;; 
 2165184491749165;3;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;438;47.511651;7.676251;true;;;;4;cable;;; 
 2165184491749165;4;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;407;47.511185;7.684214;true;;;;5;cable;;; 
 2165184491749165;5;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;402;47.512952;7.698824;true;;;;6;cable;;; 
 2165184491749165;6;213-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;341;47.515638;7.704147;true;;;;;cable;;; 
 6254393755057918;0;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;405;47.495762;7.704048;true;;;;1;cable;;; 
 6254393755057918;1;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;426;47.498063;7.700477;true;;;;2;cable;;; 
 6254393755057918;2;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;430;47.504688;7.694072;true;;;;3;cable;;; 
 6254393755057918;3;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;399;47.510508;7.685737;true;;;;4;cable;;; 
 6254393755057918;4;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;386;47.512392;7.6659;true;;;;5;cable;;; 
 6254393755057918;5;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;446;47.508882;7.642722;true;;;;6;cable;;; 
 6254393755057918;6;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;423;47.510291;7.634298;true;;;;7;cable;;; 
 6254393755057918;7;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;334;47.514851;7.623429;true;;;;8;cable;;; 
 6254393755057918;8;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;361;47.517242;7.586398;true;;;;9;cable;;; 
 6254393755057918;9;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;359;47.516706;7.584007;true;;;;10;cable;;; 
 6254393755057918;10;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;370;47.509696;7.579607;true;;;;11;cable;;; 
 6254393755057918;11;213-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;60;384;47.503628;7.576671;true;;;;;cable;;; 
 6312560606260044;0;213-HL-6;Power line;Mast;false;No Marking and/or Lighting;m;60;289;47.519979;7.672305;true;;;;1;cable;;; 
 6312560606260044;1;213-HL-6;Power line;Mast;false;No Marking and/or Lighting;m;60;416;47.514145;7.665974;true;;;;2;cable;;; 
 6312560606260044;2;213-HL-6;Power line;Mast;false;No Marking and/or Lighting;m;60;353;47.512133;7.660324;true;;;;3;cable;;; 
 6312560606260044;3;213-HL-6;Power line;Mast;false;No Marking and/or Lighting;m;60;439;47.509467;7.642724;true;;;;4;cable;;; 
 6312560606260044;4;213-HL-6;Power line;Mast;false;No Marking and/or Lighting;m;60;419;47.510605;7.634764;true;;;;5;cable;;; 
 6312560606260044;5;213-HL-6;Power line;Mast;false;No Marking and/or Lighting;m;60;390;47.512182;7.633111;true;;;;;cable;;; 
 12320228714182356;0;213-HL-7;Power line;Mast;false;No Marking and/or Lighting;m;30;289;47.519979;7.672305;true;;;;1;cable;;; 
 12320228714182356;1;213-HL-7;Power line;Mast;false;No Marking and/or Lighting;m;30;288;47.520653;7.67264;true;;;;2;cable;;; 
 12320228714182356;2;213-HL-7;Power line;Mast;false;No Marking and/or Lighting;m;30;289;47.520649;7.6743;true;;;;3;cable;;; 
 12320228714182356;3;213-HL-7;Power line;Mast;false;No Marking and/or Lighting;m;30;290;47.519526;7.673631;true;;;;4;cable;;; 
 12320228714182356;4;213-HL-7;Power line;Mast;false;No Marking and/or Lighting;m;30;289;47.519979;7.672305;true;;;;;cable;;; 
 6268537288748423;0;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;339;47.537023;7.551856;true;;;;1;cable;;; 
 6268537288748423;1;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;341;47.533426;7.550521;true;;;;2;cable;;; 
 6268537288748423;2;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;339;47.530058;7.54653;true;;;;3;cable;;; 
 6268537288748423;3;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;357;47.52444;7.542867;true;;;;4;cable;;; 
 6268537288748423;4;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;372;47.51927;7.540866;true;;;;5;cable;;; 
 6268537288748423;5;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;405;47.515002;7.536543;true;;;;6;cable;;; 
 6268537288748423;6;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;351;47.510505;7.536534;true;;;;7;cable;;; 
 6268537288748423;7;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;325;47.508256;7.537194;true;;;;8;cable;;; 
 6268537288748423;8;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;309;47.506008;7.536858;true;;;;9;cable;;; 
 6268537288748423;9;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;316;47.501286;7.536518;true;;;;10;cable;;; 
 6268537288748423;10;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;339;47.488246;7.534835;true;;;;11;cable;;; 
 6268537288748423;11;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;490;47.477683;7.528846;true;;;;12;cable;;; 
 6268537288748423;12;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;702;47.465546;7.523189;true;;;;13;cable;;; 
 6268537288748423;13;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;824;47.459263;7.501961;true;;;;14;cable;;; 
 6268537288748423;14;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;645;47.453875;7.485048;true;;;;15;cable;;; 
 6268537288748423;15;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;641;47.451178;7.480736;true;;;;16;cable;;; 
 6268537288748423;16;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;607;47.443311;7.472444;true;;;;17;cable;;; 
 6268537288748423;17;213-HL-9;Power line;Mast;false;No Marking and/or Lighting;m;60;573;47.436794;7.456533;true;;;;;cable;;; 
 11459004561425096;;213-SO-1;Antenna;Antenna;false;No Marking and/or Lighting;m;28;638;47.43803;7.656038;false;;;;;;;; 
 11844217905192708;;213-SO-10000-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;58;813;47.4783;7.649198;false;;;;;;;; 
 4636020604857561;;213-SO-10001-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;38;436;47.490166;7.442936;false;;;;;;;; 
 8146721790270075;;213-SO-2-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;38;544;47.480163;7.519564;false;;;;;;;; 
 9544639548691576;;213-SO-4-LFSB;Tower/Pole;Tower;false;No Marking and/or Lighting;m;30;748;47.477531;7.646913;false;;;;;;;; 
 7333780523884214;;213-SO-5-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;53;808;47.478425;7.649703;false;;;;;;;; 
 6135550916554012;;214-AG-10000;Antenna;Antenna;true;Marked and lighted;m;149;844;47.529815;8.168517;false;;;;;;;; 
 5033237865137530;;214-AG-10002;Antenna;Antenna;false;No Marking and/or Lighting;m;67;542;47.555215;8.068716;false;;;;;;;; 
 5536053757900661;;214-AG-10004;Antenna;Antenna;false;No Marking and/or Lighting;m;53;446;47.542588;7.865331;false;;;;;;;; 
 7823850716150391;;214-AG-10014-LSZI;Tower/Pole;Tower;false;No Marking and/or Lighting;m;38;558;47.464178;7.990806;false;;;;;;;; 
 5882026400953251;;214-AG-10015;Tower/Pole;Tower;false;No Marking and/or Lighting;m;47;385;47.564927;7.90548;false;;;;;;;; 
 3890151939746553;;214-AG-10020;Antenna;Antenna;false;No Marking and/or Lighting;m;30;655;47.436235;8.054636;false;;;;;;;; 
 9487795232917904;;214-AG-10022;Antenna;Antenna;false;No Marking and/or Lighting;m;27;533;47.485419;8.105958;false;;;;;;;; 
 3841642418034775;;214-AG-10023;Antenna;Antenna;false;No Marking and/or Lighting;m;41;612;47.482803;8.137834;false;;;;;;;; 
 1053365333859632;;214-AG-10024-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;60;365;47.544701;7.991218;false;;;;;;;; 
 4387187785210995;0;214-AG-11;Telephone line;Mast;false;No Marking and/or Lighting;m;25;554;47.527163;8.072022;true;;;;1;cable;;; 
 4387187785210995;1;214-AG-11;Telephone line;Mast;false;No Marking and/or Lighting;m;25;516;47.529745;8.076701;true;;;;;cable;;; 
 8607541056502735;;214-AG-13;Antenna;Antenna;false;No Marking and/or Lighting;m;35;569;47.50548;8.064929;false;;;;;;;; 
 1563567898931869;;214-AG-14;Antenna;Antenna;false;No Marking and/or Lighting;m;50;362;47.553042;8.042705;false;;;;;;;; 
 937653624235935;;214-AG-15;Antenna;Antenna;false;No Marking and/or Lighting;m;45;910;47.451881;8.029491;false;;;;;;;; 
 10953174219023826;;214-AG-16-LSZI;Chimney;Chimney;true;Marked and lighted;m;140;455;47.547052;7.980934;false;;;;;;;; 
 10562115762560968;;214-AG-18;Chimney;Chimney;false;No Marking and/or Lighting;m;64;377;47.592013;8.167936;false;;;;;;;; 
 3404229264599670;;214-AG-19-LSZI;Tower/Pole;Tower;false;No Marking and/or Lighting;m;63;384;47.548099;8.03335;false;;;;;;;; 
 11377462216306396;;214-AG-2-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;25;505;47.530577;7.944712;false;;;;;;;; 
 15864867858972752;;214-AG-20001;Antenna;Antenna;false;No Marking and/or Lighting;m;26;406;47.522994;7.809209;false;;;;;;;; 
 11776204835078152;;214-AG-20005-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;46;553;47.50753;7.930063;false;;;;;;;; 
 7594437026695333;;214-AG-20006;Antenna;Antenna;false;No Marking and/or Lighting;m;30;540;47.520829;8.140989;false;;;;;;;; 
 8332587307649342;;214-AG-20007;Antenna;Antenna;false;No Marking and/or Lighting;m;27;487;47.490143;8.091393;false;;;;;;;; 
 6406472264283934;;214-AG-20010;Silo;Tower;false;No Marking and/or Lighting;m;26;376;47.453472;8.154024;false;;;;;;;; 
 9578179777098196;;214-AG-20017;Antenna;Antenna;false;No Marking and/or Lighting;m;27;488;47.476677;8.101204;false;;;;;;;; 
 10798257454921400;;214-AG-20018;Antenna;Antenna;false;No Marking and/or Lighting;m;28;438;47.500419;8.056069;false;;;;;;;; 
 7141737115710531;;214-AG-20020;Antenna;Antenna;false;No Marking and/or Lighting;m;34;472;47.497498;8.074032;false;;;;;;;; 
 15128909660661688;;214-AG-20021;Antenna;Antenna;false;No Marking and/or Lighting;m;27;440;47.457563;8.143908;false;;;;;;;; 
 10151769068092022;;214-AG-20022-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;33;535;47.519056;7.951263;false;;;;;;;; 
 13478430497307708;;214-AG-20025;Antenna;Antenna;false;No Marking and/or Lighting;m;26;333;47.561608;7.833023;false;;;;;;;; 
 7330811722371561;;214-AG-21;Antenna;Antenna;false;No Marking and/or Lighting;m;46;548;47.575715;8.122309;false;;;;;;;; 
 2598533479709482;;214-AG-30009;Antenna;Antenna;false;No Marking and/or Lighting;m;39;526;47.56459;8.134219;false;;;;;;;; 
 12456846065667706;;214-AG-30011-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;27;350;47.530308;8.002873;false;;;;;;;; 
 9223210644287852;;214-AG-30013;Silo;Tower;false;No Marking and/or Lighting;m;29;579;47.458594;8.058158;false;;;;;;;; 
 16329105493216136;;214-AG-30014-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;30;343;47.549093;8.034118;false;;;;;;;; 
 3870236081683063;;214-AG-30016;Antenna;Antenna;false;No Marking and/or Lighting;m;26;445;47.492041;8.065341;false;;;;;;;; 
 13293905572060384;;214-AG-30018-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;32;344;47.554528;7.894721;false;;;;;;;; 
 8848799833475249;;214-AG-30021;Antenna;Antenna;true;Lighted;m;67;713;47.512996;8.043631;false;;;;;;;; 
 8736238156332665;;214-AG-30023;Silo;Tower;false;No Marking and/or Lighting;m;31;382;47.454186;8.15449;false;;;;;;;; 
 3481688474200886;;214-AG-30047;Antenna;Antenna;false;No Marking and/or Lighting;m;41;364;47.554036;8.050408;false;;;;;;;; 
 11345510627157950;;214-AG-30048;Antenna;Antenna;false;No Marking and/or Lighting;m;35;473;47.47772;8.080482;false;;;;;;;; 
 3462872276345147;;214-AG-30056;Antenna;Antenna;false;No Marking and/or Lighting;m;32;349;47.566145;7.84984;false;;;;;;;; 
 4458517864647779;;214-AG-30071;Antenna;Antenna;false;No Marking and/or Lighting;m;41;385;47.444468;8.16272;false;;;;;;;; 
 6467392987894311;;214-AG-30072-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;36;400;47.506969;8.029099;false;;;;;;;; 
 6499830833706084;;214-AG-30075;Crane/Cranes;Crane;true;Marked and lighted;m;90;385;47.538037;7.743813;false;;;;;;;; 
 6854850237726027;;214-AG-30082;Antenna;Antenna;false;No Marking and/or Lighting;m;25;585;47.461701;8.053212;false;;;;;;;; 
 4399934057953320;;214-AG-30085;Antenna;Antenna;false;No Marking and/or Lighting;m;30;378;47.459524;8.166555;false;;;;;;;; 
 6939813541480079;;214-AG-4;Antenna;Antenna;false;No Marking and/or Lighting;m;23;528;47.452778;8.055756;false;;;;;;;; 
 9354530396773628;;214-BL-10000;Antenna;Antenna;false;No Marking and/or Lighting;m;25;480;47.439028;7.851178;false;;;;;;;; 
 4987343316270041;;214-BL-10002;Antenna;Antenna;false;No Marking and/or Lighting;m;48;673;47.533151;7.848588;false;;;;;;;; 
 5435162784348750;;214-BL-10003-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;53;521;47.471991;7.730141;false;;;;;;;; 
 10606817783553888;;214-BL-20009;Antenna;Antenna;false;Obstacle lights with Low-intensity on the top;m;48;361;47.488051;7.731211;false;;;;;;;; 
 1625401191440740;;214-BL-20011;Antenna;Antenna;false;No Marking and/or Lighting;m;26;644;47.436701;7.939459;false;;;;;;;; 
 5188730498146983;;214-BL-30006;Antenna;Antenna;false;No Marking and/or Lighting;m;36;596;47.451401;7.957047;false;;;;;;;; 
 13169282702573726;;214-BL-30007;Antenna;Antenna;true;Marked and lighted;m;63;540;47.462294;7.800709;false;;;;;;;; 
 3514187217657666;;214-BL-30020-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;26;303;47.526884;7.714362;false;;;;;;;; 
 5759821467286881;;214-BL-30022;Antenna;Antenna;false;No Marking and/or Lighting;m;32;453;47.456916;7.873741;false;;;;;;;; 
 5729038849886391;;214-BL-30027;Tower/Pole;Tower;false;No Marking and/or Lighting;m;37;644;47.487993;7.753369;false;;;;;;;; 
 7950428550540490;;214-BL-30058;Antenna;Antenna;false;No Marking and/or Lighting;m;41;388;47.462467;7.733365;false;;;;;;;; 
 9400979392687692;;214-BL-30076-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;28;480;47.48126;7.708219;false;;;;;;;; 
 1508027418421175;;214-BL-30077;Antenna;Antenna;false;No Marking and/or Lighting;m;29;464;47.450178;7.733135;false;;;;;;;; 
 4526108000207084;;214-BL-30083-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;25;501;47.485223;7.886301;false;;;;;;;; 
 9368298393850124;;214-BL-30084-LSZI;Antenna;Antenna;false;No Marking and/or Lighting;m;25;507;47.461564;7.910107;false;;;;;;;; 
 2343160017634370;;214-BL-30090;Crane/Cranes;Crane;false;No Marking and/or Lighting;m;47;585;47.43853;7.776195;false;;;;;;;; 
 7288504930565704;;214-BL-5-LFSB;Antenna;Antenna;false;No Marking and/or Lighting;m;38;440;47.508797;7.706503;false;;;;;;;; 
 13048186846557900;;214-BL-6;Antenna;Antenna;false;No Marking and/or Lighting;m;25;715;47.481235;7.817807;false;;;;;;;; 
 1501597139145925;;214-BL-7;Antenna;Antenna;false;No Marking and/or Lighting;m;40;650;47.452029;7.888645;false;;;;;;;; 
 6829806789035591;;214-BL-8;Antenna;Antenna;false;No Marking and/or Lighting;m;40;585;47.456844;7.763993;false;;;;;;;; 
 6690097433538768;;214-BL-9;Chimney;Chimney;false;No Marking and/or Lighting;m;40;512;47.495568;7.745983;false;;;;;;;; 
 5297196867400728;0;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;322;47.553012;8.048417;true;;;;1;cable;;; 
 5297196867400728;1;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;321;47.554123;8.051087;true;;;;2;cable;;; 
 5297196867400728;2;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;322;47.553444;8.051743;true;;;;3;cable;;; 
 5297196867400728;3;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;322;47.553;8.050742;true;;;;4;cable;;; 
 5297196867400728;4;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;327;47.549844;8.052366;true;;;;5;cable;;; 
 5297196867400728;5;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;323;47.548076;8.046368;true;;;;6;cable;;; 
 5297196867400728;6;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;322;47.549432;8.045055;true;;;;7;cable;;; 
 5297196867400728;7;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;323;47.550759;8.049388;true;;;;8;cable;;; 
 5297196867400728;8;214-HL-1;Power line;Mast;false;No Marking and/or Lighting;m;60;322;47.553012;8.048417;true;;;;;cable;;; 
 14835407709155440;0;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;324;47.548965;8.048371;true;;;;1;cable;;; 
 14835407709155440;1;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;390;47.531407;8.052153;true;;;;2;cable;;; 
 14835407709155440;2;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;362;47.529406;8.047814;true;;;;3;cable;;; 
 14835407709155440;3;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;481;47.529923;8.034873;true;;;;4;cable;;; 
 14835407709155440;4;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;402;47.529343;8.016275;true;;;;5;cable;;; 
 14835407709155440;5;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;335;47.525376;7.999966;true;;;;6;cable;;; 
 14835407709155440;6;214-HL-10;Power line;Mast;false;No Marking and/or Lighting;m;60;480;47.522806;7.97272;true;;;;7;cable;;; 
